/home/llj/code/test/data2_rb/20230625/135003_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/130100_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/131703_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/133003_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/134302_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/130502_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/132301_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/131002_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/131801_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/124801_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/130703_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/130600_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/125502_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/133905_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/124348_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134204_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134601_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125203_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/132905_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125002_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134802_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/131502_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/135101_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/132600_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/133301_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/133802_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/124404_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134400_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/124703_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/131904_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134503_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/133204_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125904_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/130002_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/135302_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/134900_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/133100_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/131301_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/135400_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/131203_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/133405_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/131100_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/132203_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/133704_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125801_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/131600_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/132801_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125100_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/125703_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/133601_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/135204_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/134100_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/132002_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/130904_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/133503_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/124605_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/130801_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/124904_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/130301_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/124502_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/125600_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/134704_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/135503_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/132404_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/134003_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/132100_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/132502_ch01.jpg,38.0,39.1
/home/llj/code/test/data2_rb/20230625/125404_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/130203_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/135601_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/125301_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/131404_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230625/132703_ch01.jpg,38.0,39.2
/home/llj/code/test/data2_rb/20230625/130404_ch01.jpg,38.0,39.0
/home/llj/code/test/data2_rb/20230628/014600_ch01.jpg,42.0,43.0
/home/llj/code/test/data2_rb/20230628/233800_ch01.jpg,46.0,46.5
/home/llj/code/test/data2_rb/20230628/111304_ch01.jpg,42.7,43.8
/home/llj/code/test/data2_rb/20230628/022003_ch01.jpg,42.0,43.2
/home/llj/code/test/data2_rb/20230628/135003_ch01.jpg,43.3,44.1
/home/llj/code/test/data2_rb/20230628/053503_ch01.jpg,42.0,43.3
/home/llj/code/test/data2_rb/20230628/034502_ch01.jpg,42.0,43.2
/home/llj/code/test/data2_rb/20230628/013104_ch01.jpg,42.0,43.0
/home/llj/code/test/data2_rb/20230628/174400_ch01.jpg,44.7,44.7
/home/llj/code/test/data2_rb/20230628/234300_ch01.jpg,46.0,46.7
/home/llj/code/test/data2_rb/20230628/082803_ch01.jpg,42.0,43.6
/home/llj/code/test/data2_rb/20230628/172604_ch01.jpg,44.7,44.8
/home/llj/code/test/data2_rb/20230628/081803_ch01.jpg,42.0,43.5
/home/llj/code/test/data2_rb/20230628/005102_ch01.jpg,42.0,43.0
/home/llj/code/test/data2_rb/20230628/140102_ch01.jpg,43.7,44.3
/home/llj/code/test/data2_rb/20230628/172201_ch01.jpg,44.7,44.8
/home/llj/code/test/data2_rb/20230628/125004_ch01.jpg,43.0,44.0
/home/llj/code/test/data2_rb/20230628/081200_ch01.jpg,42.0,43.5
/home/llj/code/test/data2_rb/20230628/221900_ch01.jpg,46.0,46.7
/home/llj/code/test/data2_rb/20230628/132102_ch01.jpg,43.3,44.0
/home/llj/code/test/data2_rb/20230628/122402_ch01.jpg,43.0,43.9
/home/llj/code/test/data2_rb/20230628/182504_ch01.jpg,45.0,45.5
/home/llj/code/test/data2_rb/20230628/113101_ch01.jpg,42.7,44.0
/home/llj/code/test/data2_rb/20230628/111702_ch01.jpg,42.7,44.0
/home/llj/code/test/data2_rb/20230628/052203_ch01.jpg,42.0,43.4
/home/llj/code/test/data2_rb/20230628/014202_ch01.jpg,42.0,43.1
/home/llj/code/test/data2_rb/20230628/010500_ch01.jpg,42.0,43.0
/home/llj/code/test/data2_rb/20230628/161902_ch01.jpg,44.3,44.5
/home/llj/code/test/data2_rb/20230628/072905_ch01.jpg,42.0,43.5
/home/llj/code/test/data2_rb/20230628/174100_ch01.jpg,44.7,45.0
/home/llj/code/test/data2_rb/20230628/025304_ch01.jpg,42.0,43.1
/home/llj/code/test/data2_rb/20230628/222701_ch01.jpg,46.0,46.4
/home/llj/code/test/data2_rb/20230628/223904_ch01.jpg,46.0,46.5
/home/llj/code/test/data2_rb/20230628/023901_ch01.jpg,42.0,43.1
/home/llj/code/test/data2_rb/20230628/195002_ch01.jpg,45.3,45.5
