1,13.410866,13.102374
2,3.413602,2.286688
3,1.499607,2.743827
4,1.327899,4.084970
5,1.258035,1.490135
6,1.222555,2.172760
7,1.152124,3.845830
8,1.186631,1.607924
9,1.159899,3.302177
10,1.190769,6.454650
11,1.159537,2.541689
12,1.088713,1.206325
13,1.075470,0.836380
14,1.050171,1.170285
15,1.003458,2.846825
16,0.997886,2.302023
17,0.952390,1.165494
18,0.909169,3.208596
19,0.872989,2.219789
20,0.844701,1.222643
21,0.799431,1.144348
22,0.817514,1.181081
23,0.818023,2.171508
24,0.754510,0.782164
25,0.704662,1.299182
26,0.757589,1.186968
27,0.711174,2.028645
28,0.678684,1.138671
29,0.683311,3.361064
30,0.650253,1.293087
31,0.630549,0.786246
32,0.613791,0.866339
33,0.602374,0.666223
34,0.616115,1.148494
35,0.670683,1.244470
36,0.617240,1.028864
37,0.616202,1.255803
38,0.609249,2.740964
39,0.604742,1.897784
40,0.586775,0.748187
41,0.597184,1.011872
42,0.544103,1.265206
43,0.585925,0.932540
44,0.548823,1.029342
45,0.562576,0.695516
46,0.557103,1.163518
47,0.575724,3.034937
48,0.628245,1.528757
49,0.523244,1.634497
50,0.578538,1.257065
51,0.547191,0.851060
52,0.574702,1.779371
53,0.524547,1.881587
54,0.518360,1.147255
55,0.559618,1.498845
56,0.498776,0.988291
57,0.503015,1.448186
58,0.502552,0.968492
59,0.480447,1.386720
60,0.487711,1.929596
61,0.536817,1.825363
62,0.467709,1.089395
63,0.458736,0.709188
64,0.462999,1.298004
65,0.492605,0.530821
66,0.473871,1.199191
67,0.497563,0.579380
68,0.461696,0.787371
69,0.463104,0.795862
70,0.439248,2.336532
71,0.453613,1.202164
72,0.433075,1.293284
73,0.449948,1.023264
74,0.432046,0.649375
75,0.443812,0.733997
76,0.439495,0.652213
77,0.422501,1.056232
78,0.447146,1.240864
79,0.457960,1.246341
80,0.427699,1.123269
81,0.447446,0.708318
82,0.433762,0.878032
83,0.428522,0.960272
84,0.402635,0.822354
85,0.453078,0.774791
86,0.401941,0.794796
87,0.419795,1.476187
88,0.382383,0.796247
89,0.438606,1.378166
90,0.447232,1.322564
91,0.400570,1.600744
92,0.450670,1.027359
93,0.433688,0.553072
94,0.383422,0.968936
95,0.402642,0.518582
96,0.381284,1.230253
97,0.386786,0.497858
98,0.354918,0.917332
99,0.388700,0.438788
100,0.344844,1.183628
101,0.366684,0.464541
102,0.410875,0.599000
103,0.384454,0.827053
104,0.381063,0.798525
105,0.370287,0.554147
106,0.374737,0.648951
107,0.360602,1.265903
108,0.371266,0.621972
109,0.368799,0.525104
110,0.355428,0.915606
111,0.351609,0.761973
112,0.357964,1.451071
113,0.362103,0.811288
114,0.368640,0.827141
115,0.371254,0.954332
116,0.385147,0.603891
117,0.348668,0.774368
118,0.350014,1.177495
119,0.382258,0.724554
120,0.349496,0.508106
121,0.374311,1.049691
122,0.374766,0.646639
123,0.341927,1.058026
124,0.337164,1.023471
125,0.347461,0.502979
126,0.336084,0.762004
127,0.358832,0.702385
128,0.332008,0.669492
129,0.331418,0.449722
130,0.338668,0.455965
131,0.333786,0.748331
132,0.338319,0.840311
133,0.336019,0.512410
134,0.327586,0.874808
135,0.345888,1.020886
136,0.323305,0.646560
137,0.331894,1.178635
138,0.336114,1.214602
139,0.340299,1.169132
140,0.336570,1.047776
141,0.337956,1.039853
142,0.325964,0.909323
143,0.316934,0.896104
144,0.360102,0.869214
145,0.361934,0.925209
146,0.327860,1.316264
147,0.351153,0.841689
148,0.333774,1.066948
149,0.308191,0.901508
150,0.297329,1.437318
151,0.310774,0.442766
152,0.308069,0.399290
153,0.302910,1.099765
154,0.300384,0.499274
155,0.312718,0.893087
156,0.304286,0.522992
157,0.304984,0.960138
158,0.303039,0.801574
159,0.297958,0.372376
160,0.276800,0.721915
161,0.278590,0.495517
162,0.299127,0.909887
163,0.288562,0.587543
164,0.289332,0.813879
165,0.289368,0.659597
166,0.278303,0.420598
167,0.282143,1.169754
168,0.294491,0.549919
169,0.295996,0.356418
170,0.281928,0.421334
171,0.268887,0.453220
172,0.271502,1.048094
173,0.270706,0.484881
174,0.270169,0.833114
175,0.288969,0.712917
176,0.271061,0.565173
177,0.271676,0.780676
178,0.284308,0.499975
179,0.282523,0.364028
180,0.295948,0.653266
181,0.276862,0.624981
182,0.274753,0.881995
183,0.292192,0.847314
184,0.283955,0.647834
185,0.269138,0.551498
186,0.282238,0.793733
187,0.282298,0.566879
188,0.264424,0.674946
189,0.286643,0.554673
190,0.275932,0.551610
191,0.276252,0.769999
192,0.266877,0.530785
193,0.274722,0.755587
194,0.270076,0.804018
195,0.270015,0.555549
196,0.271733,0.842121
197,0.265462,0.477766
198,0.258077,0.936339
199,0.270532,0.465710
200,0.274409,0.513755
201,0.267021,0.637908
202,0.271260,1.049170
203,0.259576,0.601019
204,0.258983,0.866827
205,0.262878,0.708238
206,0.273311,0.494364
207,0.271372,0.589742
208,0.260369,0.679362
209,0.260801,0.659620
210,0.267049,0.517510
211,0.256542,0.853392
212,0.251040,0.833006
213,0.252066,0.793198
214,0.250805,0.466869
215,0.255706,0.417846
216,0.258455,0.723478
217,0.265871,0.472153
218,0.259802,0.705011
219,0.254481,0.756906
220,0.243610,1.034041
221,0.240131,0.579739
222,0.236919,0.669958
223,0.235365,0.775725
224,0.257170,0.548908
225,0.247048,0.413117
226,0.249323,0.653106
227,0.242551,0.639111
228,0.239632,0.557008
229,0.244757,0.628579
230,0.236167,0.582383
231,0.249197,0.642417
232,0.252667,0.590579
233,0.244926,0.512461
234,0.239521,0.522616
235,0.245248,0.591532
236,0.237618,0.948809
237,0.233646,0.437736
238,0.245518,0.492052
239,0.234106,0.628540
240,0.232237,0.670795
241,0.224372,0.722243
242,0.229756,0.642894
243,0.243505,0.629326
244,0.227794,0.654837
245,0.224196,0.555314
246,0.239996,0.852278
247,0.234551,0.553405
248,0.223221,0.652104
249,0.223935,0.601948
250,0.226885,0.534574
251,0.228443,0.704337
252,0.225551,0.589002
253,0.224251,0.474528
254,0.220907,0.489807
255,0.221077,0.618730
256,0.226461,0.784523
257,0.222156,0.648295
258,0.216144,0.404968
259,0.211943,0.501274
260,0.225201,0.516264
261,0.221887,0.549973
262,0.214097,0.501746
263,0.218362,0.493381
264,0.217484,0.605003
265,0.211761,0.526834
266,0.218067,0.630339
267,0.218442,0.626670
268,0.216570,0.526736
269,0.205994,0.592838
270,0.217410,0.603275
271,0.210000,0.623294
272,0.211859,0.633909
273,0.213909,0.624299
274,0.216185,0.493674
275,0.217663,0.479731
276,0.209987,0.561998
277,0.208184,0.548395
278,0.206627,0.639654
279,0.209412,0.649482
280,0.209385,0.657208
281,0.209557,0.655628
282,0.209505,0.535820
283,0.205994,0.645289
284,0.211666,0.619848
285,0.210585,0.609893
286,0.205115,0.552715
287,0.202000,0.481643
288,0.200599,0.533519
289,0.204913,0.627933
290,0.200060,0.612223
291,0.199271,0.620343
